payment_id,installation_id,amount_xaf,payment_date,channel,status,operator_code
ORMN-20115608-467,2800,4700.0,28-02-2025,orange_money,success,OM54
BNKT-82050343-398,1152,21600.0,10-07-2025,bank_transfer,success,SGBC5532
MOMO-20028823-401,390,16400.0,10/12/2024,mtn_momo,success,MTN762
CASH-68565852-944,2509,39300.0,2025/11/23,cash,pending,
BNKT-74870956-698,2881,14800.0,21/06/2025,bank_transfer,success,SGBC6859
MOMO-31022609-593,2493,9500.0,2024-04-01,mtn_momo,success,MTN472
CASH-63302539-686,2848,12100.0,2024/09/17,cash,failed,
MOMO-60113905-923,4628,44900.0,2024-08-28,mtn_momo,success,MTN371
ORMN-62383601-220,1439,10200.0,2024/04/08,orange_money,success,OM93
MOMO-53500154-874,808,5100.0,2024-11-22,mtn_momo,pending,MTN518
ORMN-79136554-832,1004,10600.0,22-04-2025,orange_money,success,OM71
ORMN-43436296-470,1228,10500.0,12/04/2025,orange_money,success,OM237
ORMN-17340294-767,348,10800.0,09-11-2025,orange_money,success,OM24
MOMO-36489026-592,4203,4300.0,2025-07-10,mtn_momo,failed,MTN678
ORMN-16316593-105,2462,5400.0,25-09-2024,orange_money,success,OM16
BNKT-71283046-863,1740,5200.0,19/09/2025,bank_transfer,success,SGBC1036
ORMN-67215703-651,2229,33100.0,03-10-2024,orange_money,success,ORANGE_MONEY
ORMN-35697499-553,1937,31200.0,25/02/2025,orange_money,success,OM237
MOMO-89390702-695,3116,14300.0,2024-10-05,mtn_momo,success,MTN408
MOMO-25008637-852,588,5900.0,08/11/2024,mtn_momo,success,MTN663
MOMO-95863767-426,2062,5200.0,03-07-2025,mtn_momo,success,MTN532
MOMO-48530864-555,1044,4000.0,19-02-2024,mtn_momo,failed,MTN607
MOMO-35088600-182,4419,6600.0,2025/06/27,mtn_momo,success,MTN577
MOMO-50401499-124,1452,6900.0,2025-08-14,mtn_momo,success,MTN474
MOMO-79841248-765,2140,25700.0,2025-09-30,mtn_momo,success,MTN394
MOMO-82231428-431,4554,13500.0,10-04-2025,mtn_momo,success,MTN127
ORMN-28810113-596,3448,4300.0,2025/12/02,orange_money,success,OM-CM
ORMN-32611913-281,4041,12400.0,2024/04/06,orange_money,success,OM237
MOMO-11131818-202,2726,7000.0,24-06-2024,mtn_momo,success,MTN430
ORMN-64372082-102,96,12500.0,2025-12-18,orange_money,success,OM237
ORMN-74493068-189,4416,7200.0,2024/10/21,orange_money,success,OM237
ORMN-12462301-394,1092,4000.0,27/09/2025,orange_money,success,OM77
ORMN-17272229-519,2999,-2700.0,2025-06-16,orange_money,failed,ORANGE_MONEY
MOMO-86966689-601,2407,17800.0,27-05-2024,mtn_momo,success,MTN330
ORMN-32589203-111,1579,10000.0,06/04/2024,orange_money,failed,ORANGE_MONEY
ORMN-67404566-391,264,4500.0,2024-10-25,orange_money,success,OM92
MOMO-52286963-110,4595,15400.0,2025-08-15,mtn_momo,success,MTN740
ORMN-39844499-878,2385,5800.0,13-07-2024,orange_money,reversed,ORANGE_MONEY
ORMN-41109702-363,1966,-4600.0,2024/07/15,orange_money,success,OM237
ORMN-42608933-723,1226,12000.0,2025-07-25,orange_money,failed,OM-CM
MOMO-41003795-281,4638,10400.0,2024/11/16,mtn_momo,success,MTN736
ORMN-23382029-959,117,6800.0,2025-01-07,orange_money,success,OM-CM
ORMN-62823158-944,1992,17500.0,03/03/2024,orange_money,failed,OM58
BNKT-74179495-699,2379,8100.0,2024-11-19,bank_transfer,success,SGBC2415
MOMO-72672072-980,3647,106800.0,31-05-2024,mtn_momo,success,MTN863
ORMN-56115223-804,2008,15600.0,2024/02/15,orange_money,success,ORANGE_MONEY
ORMN-84526200-521,1850,10600.0,2024/09/20,orange_money,success,OM237
ORMN-70164329-792,4435,11700.0,01/10/2024,orange_money,success,OM59
MOMO-87663234-429,1289,17900.0,2024-06-15,mtn_momo,success,MTN192
MOMO-42254399-567,3110,33000.0,24-09-2025,mtn_momo,success,MTN464
BNKT-38380495-887,3763,6900.0,2025/11/22,bank_transfer,success,SGBC2111
MOMO-54243906-711,3914,3900.0,14-01-2025,mtn_momo,pending,MTN622
ORMN-32485371-391,1640,32200.0,2025/02/18,orange_money,success,OM237
MOMO-31277975-867,1197,6500.0,2025-06-29,mtn_momo,success,MTN932
ORMN-31487080-995,2946,11900.0,18/11/2025,orange_money,success,OM237
ORMN-52494813-735,4794,37600.0,18-09-2024,orange_money,pending,ORANGE_MONEY
ORMN-83257998-773,913,4800.0,2025/11/14,orange_money,success,OM-CM
ORMN-14039514-215,3997,15100.0,17-03-2025,orange_money,success,OM50
MOMO-12559899-337,2009,4000.0,2024/01/27,mtn_momo,success,MTN207
MOMO-20182257-726,2517,10700.0,20-09-2024,mtn_momo,success,MTN725
ORMN-33095653-132,1127,58300.0,09-12-2025,orange_money,success,ORANGE_MONEY
MOMO-12136335-368,1643,18100.0,07/01/2024,mtn_momo,success,MTN629
MOMO-87022190-616,4604,15900.0,2024/08/31,mtn_momo,success,MTN741
MOMO-46883002-454,4017,8000.0,17-10-2025,mtn_momo,success,MTN526
ORMN-58151565-105,2226,30700.0,2024/10/13,orange_money,reversed,OM237
ORMN-45592555-462,2220,5900.0,22/01/2024,orange_money,success,ORANGE_MONEY
ORMN-90104478-664,4614,4300.0,14-09-2024,orange_money,success,ORANGE_MONEY
ORMN-88963670-535,743,34300.0,2025-06-27,orange_money,success,OM237
ORMN-24928328-973,1660,17400.0,12-09-2025,orange_money,failed,OM76
MOMO-21239587-519,2719,8900.0,07-08-2025,mtn_momo,success,MTN522
CASH-96730433-529,1324,15200.0,2024/05/11,cash,success,
MOMO-70036351-641,2675,28500.0,2025/10/10,mtn_momo,success,MTN780
CASH-39407625-264,2724,5400.0,2025-09-19,cash,success,
MOMO-69512225-395,991,7000.0,01-03-2025,mtn_momo,success,MTN265
ORMN-20427801-684,4116,7000.0,17-03-2024,orange_money,success,OM-CM
ORMN-16507775-166,3093,9200.0,26-08-2024,orange_money,success,OM-CM
MOMO-29264579-477,2580,8700.0,2024/09/10,mtn_momo,success,MTN518
MOMO-10366303-472,3628,-3100.0,16/10/2025,mtn_momo,reversed,MTN261
CASH-73201343-200,3037,4500.0,2024-01-01,cash,success,
MOMO-78398494-491,1203,4700.0,2024-03-06,mtn_momo,success,MTN895
CASH-16386124-929,3548,6600.0,17-08-2024,cash,success,
ORMN-89028363-424,794,8300.0,2024-10-13,orange_money,success,OM-CM
ORMN-78871472-732,1441,6500.0,2024/08/13,orange_money,success,OM237
MOMO-79311984-215,3347,25300.0,31/01/2025,mtn_momo,success,MTN520
CASH-58540435-640,70,3800.0,01/12/2024,cash,success,
MOMO-19777758-996,3589,15100.0,2024-11-23,mtn_momo,pending,MTN442
MOMO-22594724-826,3020,11600.0,07/11/2025,mtn_momo,success,MTN443
ORMN-38230982-766,4505,42100.0,2024/10/26,orange_money,success,OM-CM
ORMN-66105240-662,72,16900.0,04-01-2024,orange_money,pending,OM-CM
MOMO-30597640-851,2948,10600.0,2024-04-06,mtn_momo,success,MTN642
MOMO-41143771-942,1323,5000.0,31/05/2025,mtn_momo,success,MTN355
MOMO-89496417-654,81,-1300.0,30-01-2025,mtn_momo,success,MTN448
CASH-21557605-915,4740,7400.0,2025-07-09,cash,success,
CASH-53004942-242,1372,11500.0,16-07-2025,cash,success,
MOMO-84112919-858,670,-3700.0,18-10-2024,mtn_momo,success,MTN864
MOMO-13800134-711,794,10600.0,2024-01-11,mtn_momo,reversed,MTN680
ORMN-22398297-539,711,13900.0,16/02/2025,orange_money,failed,OM32
MOMO-68400572-610,2448,24400.0,2024/04/29,mtn_momo,success,MTN898
CASH-99307538-419,1146,13300.0,02/05/2024,cash,success,
CASH-15829941-258,671,8400.0,13/02/2025,cash,failed,
MOMO-96664494-869,1554,5500.0,2025-08-26,mtn_momo,failed,MTN618
ORMN-63282935-437,4152,12300.0,2025/08/25,orange_money,success,OM75
BNKT-31428852-513,1507,11600.0,2025-10-15,bank_transfer,success,SGBC5718
CASH-59841452-132,3545,7900.0,2025-05-27,cash,success,
ORMN-89965525-506,50,29100.0,19/12/2024,orange_money,success,OM85
ORMN-40306847-735,4539,4100.0,23/07/2025,orange_money,pending,OM-CM
BNKT-61182827-943,4600,6600.0,2024/11/04,bank_transfer,success,SGBC4928
ORMN-65780344-996,2725,17900.0,25-11-2024,orange_money,success,ORANGE_MONEY
MOMO-83569989-901,4563,5600.0,03/10/2024,mtn_momo,success,MTN889
MOMO-27547572-644,2970,17300.0,12-10-2025,mtn_momo,success,MTN206
ORMN-70837907-284,4661,7700.0,2024-11-07,orange_money,success,OM237
ORMN-86708443-163,1531,4000.0,2024/03/02,orange_money,success,OM237
ORMN-68382028-523,3797,21000.0,05/09/2024,orange_money,success,OM237
MOMO-18608094-100,477,6700.0,11/10/2024,mtn_momo,pending,MTN429
ORMN-75811510-475,1364,6900.0,2025-07-22,orange_money,success,OM-CM
MOMO-11353650-159,1930,9600.0,2024-04-05,mtn_momo,reversed,MTN595
MOMO-89906095-792,4281,5600.0,13-09-2024,mtn_momo,failed,MTN899
MOMO-70536451-802,4583,7100.0,17/12/2024,mtn_momo,reversed,MTN325
BNKT-45169815-221,2740,9600.0,28/08/2025,bank_transfer,success,SGBC2407
ORMN-17406869-155,1999,4900.0,2024-08-19,orange_money,success,OM-CM
ORMN-38631275-952,4768,21500.0,09-07-2025,orange_money,success,OM22
ORMN-70057095-961,1381,44900.0,2024/09/12,orange_money,success,OM-CM
ORMN-67441810-116,2253,6800.0,2025/01/14,orange_money,success,OM237
CASH-92648010-215,1961,17000.0,06/06/2025,cash,success,
ORMN-56071298-386,2555,17000.0,09/01/2025,orange_money,success,OM-CM
CASH-56002348-270,1172,9100.0,24/06/2025,cash,success,
MOMO-30727954-477,4103,11300.0,22/12/2025,mtn_momo,success,MTN399
MOMO-71512580-866,2783,44200.0,2025-05-03,mtn_momo,success,MTN263
ORMN-35981860-838,930,10400.0,30-10-2025,orange_money,pending,OM237
ORMN-94725581-278,3047,5100.0,2024-12-11,orange_money,success,OM-CM
ORMN-42256685-127,1249,4100.0,2024/03/23,orange_money,success,OM-CM
MOMO-90343557-788,4475,33600.0,25-12-2024,mtn_momo,success,MTN991
ORMN-78112370-115,2587,11200.0,11-06-2024,orange_money,success,OM92
MOMO-88055660-272,2001,5900.0,06-06-2025,mtn_momo,success,MTN296
MOMO-55740084-734,2805,16800.0,19-03-2025,mtn_momo,success,MTN462
MOMO-40878751-309,2615,135600.0,2024-01-15,mtn_momo,success,MTN248
MOMO-66986914-387,2000,31800.0,03/05/2024,mtn_momo,success,MTN314
ORMN-55447489-431,229,99600.0,2024/11/01,orange_money,failed,OM42
BNKT-71025879-567,3505,11100.0,2025-01-22,bank_transfer,success,SGBC8436
CASH-52120033-853,2,8200.0,23/06/2025,cash,reversed,
ORMN-49145471-822,1661,14800.0,2025/09/18,orange_money,success,OM-CM
ORMN-99319167-740,2242,-4800.0,03/02/2025,orange_money,success,OM237
ORMN-25941132-375,4148,29800.0,2024-04-17,orange_money,success,OM-CM
ORMN-94448540-239,2963,126300.0,13-02-2024,orange_money,success,
ORMN-84311903-718,713,10200.0,17-04-2025,orange_money,pending,OM49
ORMN-37423398-571,3975,5700.0,29/10/2024,orange_money,success,ORANGE_MONEY
ORMN-83397659-968,752,8200.0,2025/07/14,orange_money,failed,OM24
CASH-79257424-242,2372,5600.0,04-01-2024,cash,success,
CASH-40247842-865,3627,5200.0,2024-06-21,cash,success,
MOMO-26326754-461,3010,32200.0,2025-01-24,mtn_momo,success,MTN177
MOMO-84355301-117,4091,6200.0,27/08/2024,mtn_momo,success,MTN547
BNKT-67688449-210,502,14300.0,2024-06-22,bank_transfer,success,SGBC4318
MOMO-63375628-416,3222,4400.0,12/10/2024,mtn_momo,failed,MTN589
MOMO-57900240-226,1466,4200.0,27-04-2025,mtn_momo,success,MTN502
MOMO-80261156-602,2670,96100.0,2024-06-03,mtn_momo,success,MTN388
MOMO-46650627-327,2565,3600.0,2024/10/06,mtn_momo,success,
MOMO-35802744-885,2913,7100.0,2024-06-13,mtn_momo,failed,MTN817
MOMO-35778538-545,1393,7200.0,28/01/2024,mtn_momo,success,MTN733
MOMO-62535606-186,25,9300.0,2024/12/21,mtn_momo,success,MTN686
ORMN-44595550-589,2177,33200.0,2025-06-01,orange_money,success,ORANGE_MONEY
MOMO-43872154-180,4455,10700.0,23/06/2024,mtn_momo,pending,MTN628
ORMN-46444907-885,636,8000.0,16-08-2024,orange_money,success,OM-CM
ORMN-39003310-318,4691,9000.0,2024/11/09,orange_money,success,OM-CM
CASH-62797065-344,4562,12800.0,2024-12-19,cash,success,
MOMO-63094039-152,3524,20200.0,25-08-2024,mtn_momo,success,MTN987
ORMN-40290279-434,3654,4100.0,2025/01/20,orange_money,success,ORANGE_MONEY
MOMO-74942172-946,2235,8400.0,2025-06-10,mtn_momo,success,MTN616
MOMO-69070215-967,2395,101500.0,20-10-2025,mtn_momo,success,MTN226
BNKT-80463698-531,1289,10600.0,2025/02/22,bank_transfer,success,SGBC5881
ORMN-35360747-889,4186,6700.0,22-07-2025,orange_money,success,OM74
MOMO-76857931-477,550,8400.0,2025/07/22,mtn_momo,success,MTN883
CASH-30591573-715,2103,35700.0,2024/11/10,cash,success,
ORMN-41261096-956,772,14300.0,2025-06-04,orange_money,failed,OM237
ORMN-62078043-862,4776,11500.0,2025/10/19,orange_money,pending,ORANGE_MONEY
ORMN-42961188-416,584,6000.0,11-03-2025,orange_money,pending,OM16
ORMN-66516436-436,2945,12400.0,12/07/2024,orange_money,success,
ORMN-95276238-636,3902,6500.0,2025-12-22,orange_money,success,ORANGE_MONEY
MOMO-18339844-494,878,85600.0,27/09/2025,mtn_momo,success,MTN570
ORMN-47723050-398,3500,36200.0,24/02/2025,orange_money,success,OM237
CASH-52190553-929,2028,4600.0,31-01-2024,cash,success,
MOMO-19259710-413,2237,38900.0,11/03/2025,mtn_momo,success,MTN675
MOMO-41871415-963,1789,10700.0,04/06/2024,mtn_momo,reversed,MTN395
ORMN-33276516-378,4008,17300.0,19/12/2025,orange_money,success,OM85
CASH-24996600-611,3092,41200.0,2025/08/01,cash,failed,
MOMO-12352318-740,2756,5100.0,27-12-2025,mtn_momo,success,MTN564
MOMO-54481832-954,4649,9000.0,2025/09/16,mtn_momo,success,MTN444
ORMN-56830359-845,694,14600.0,2024-06-15,orange_money,success,OM-CM
MOMO-15595955-666,4347,15600.0,03/09/2025,mtn_momo,success,MTN250
MOMO-64058683-174,3062,3900.0,2025/04/18,mtn_momo,success,MTN406
MOMO-12206846-976,1316,35200.0,10/01/2024,mtn_momo,success,MTN738
ORMN-28645654-182,743,32300.0,2025-04-03,orange_money,success,OM237
ORMN-93958522-725,2596,43800.0,26/10/2025,orange_money,success,OM55
ORMN-98621420-125,2633,6600.0,02-11-2025,orange_money,pending,OM237
CASH-98414493-577,2338,12100.0,04-05-2025,cash,success,
ORMN-37669516-887,1902,12200.0,31-01-2025,orange_money,pending,ORANGE_MONEY
MOMO-31623298-583,1046,5400.0,2024/09/25,mtn_momo,success,MTN542
ORMN-87619438-707,1859,7400.0,2025/08/20,orange_money,success,ORANGE_MONEY
CASH-23057922-458,4663,3700.0,22-02-2024,cash,success,
MOMO-64678319-660,525,42100.0,10/11/2025,mtn_momo,success,MTN225
MOMO-80889227-328,3797,24900.0,2024-06-16,mtn_momo,success,MTN175
ORMN-97801241-429,1552,3700.0,12-12-2025,orange_money,success,OM237
ORMN-86481863-301,3918,-800.0,2025/08/13,orange_money,failed,OM237
ORMN-79926985-107,4357,12700.0,2024-01-27,orange_money,success,OM237
MOMO-75230320-910,2406,3600.0,2024/03/11,mtn_momo,success,MTN450
ORMN-11898501-235,1088,6500.0,2025/01/10,orange_money,pending,OM237
ORMN-25083647-201,1992,16400.0,23-08-2025,orange_money,success,OM11
ORMN-62904909-857,2730,-1100.0,26/05/2025,orange_money,success,ORANGE_MONEY
ORMN-62646132-306,139,7900.0,2024/10/09,orange_money,success,OM-CM
ORMN-82249000-428,2613,24100.0,05-09-2025,orange_money,success,OM-CM
MOMO-72715765-565,21,5100.0,2024/06/05,mtn_momo,success,MTN661
ORMN-90868011-672,1404,10400.0,2024/02/07,orange_money,success,OM237
MOMO-13081383-924,2812,7500.0,27/10/2024,mtn_momo,success,MTN180
ORMN-87773919-378,555,43900.0,2025/11/21,orange_money,success,OM237
BNKT-63824863-751,3491,37900.0,29-04-2024,bank_transfer,success,SGBC9858
ORMN-77153938-218,2285,17900.0,2024-05-25,orange_money,success,ORANGE_MONEY
MOMO-57030815-958,2463,32300.0,2025/03/30,mtn_momo,success,MTN493
MOMO-38703033-757,4098,7100.0,22-09-2024,mtn_momo,success,MTN160
ORMN-48528672-273,2132,15900.0,15-04-2025,orange_money,success,OM237
MOMO-30042187-274,1196,13700.0,14/11/2025,mtn_momo,success,MTN767
MOMO-32109322-257,2190,97300.0,2025-02-13,mtn_momo,success,MTN885
CASH-58217512-181,1768,10700.0,25/09/2025,cash,success,
MOMO-91901038-955,311,7900.0,2025-02-03,mtn_momo,failed,MTN392
ORMN-91651869-792,4263,5100.0,05/03/2024,orange_money,failed,OM-CM
ORMN-68083308-239,917,11300.0,17/05/2025,orange_money,success,ORANGE_MONEY
MOMO-30676825-434,3325,4200.0,10-07-2024,mtn_momo,success,MTN785
ORMN-40115376-819,3238,8400.0,2025-02-02,orange_money,success,OM237
ORMN-73281081-782,3287,32600.0,2025/12/07,orange_money,success,OM237
ORMN-15675579-273,4533,10900.0,2024-07-29,orange_money,success,OM237
ORMN-50093216-326,4709,4800.0,24-02-2025,orange_money,success,OM-CM
ORMN-75599727-126,2033,6900.0,14/09/2024,orange_money,success,OM93
ORMN-80956750-806,1446,10400.0,2024/10/22,orange_money,success,OM237
MOMO-92608786-499-DUP,347,78600.0,25-05-2024,mtn_momo,success,MTN819
ORMN-87498189-153,4052,16600.0,13/09/2024,orange_money,success,ORANGE_MONEY
MOMO-83546171-350,3416,4200.0,17-10-2024,mtn_momo,success,MTN530
MOMO-48934461-621,1478,7900.0,19-01-2025,mtn_momo,success,MTN864
ORMN-91472210-497,1492,5000.0,2024/11/03,orange_money,success,OM-CM
MOMO-29328870-306,2454,8100.0,31/12/2024,mtn_momo,success,MTN988
MOMO-10989553-729,2756,4000.0,06/05/2024,mtn_momo,success,MTN495
BNKT-15562596-593,133,6800.0,06/12/2024,bank_transfer,success,SGBC4142
MOMO-98306691-371,2188,7000.0,2024/06/10,mtn_momo,success,MTN149
CASH-40944283-578,4607,19300.0,01-03-2024,cash,success,
CASH-75652769-801,2238,42700.0,15/06/2025,cash,success,
ORMN-63128275-587,4003,20000.0,02-03-2024,orange_money,pending,OM68
CASH-51538620-251,4294,0.0,21/04/2025,cash,success,
MOMO-40281316-872,3858,35700.0,2024-10-12,mtn_momo,success,MTN545
MOMO-20786336-447,2407,10800.0,28/10/2024,mtn_momo,failed,MTN870
ORMN-84211172-760,3887,16800.0,2024/05/30,orange_money,failed,OM237
MOMO-14427485-110,3597,18000.0,13-06-2024,mtn_momo,success,MTN190
MOMO-95756759-692,3267,10100.0,21/06/2024,mtn_momo,success,MTN887
MOMO-31947431-966,4043,29100.0,08/11/2025,mtn_momo,success,MTN484
ORMN-60341850-473,3050,5700.0,04-10-2024,orange_money,success,OM237
MOMO-11618048-251,4453,7800.0,2025-06-08,mtn_momo,success,MTN195
CASH-99438332-774,355,14900.0,09-04-2025,cash,success,
CASH-59279781-174,3898,40300.0,02/11/2024,cash,success,
ORMN-38847414-886,634,3600.0,16-11-2024,orange_money,success,OM237
ORMN-23975386-268,2095,16300.0,2024/02/24,orange_money,success,OM22
CASH-37545602-925,1831,-4100.0,2025/06/30,cash,success,
ORMN-79102733-327,4108,14200.0,2024/10/20,orange_money,success,OM-CM
ORMN-68516496-871,2514,13300.0,30-11-2024,orange_money,failed,OM237
MOMO-32086350-140,1139,144500.0,2025/04/03,mtn_momo,success,MTN891
MOMO-14458500-463,2381,9300.0,2025-04-07,mtn_momo,success,MTN158
MOMO-79429975-379,4470,17600.0,2024/07/11,mtn_momo,success,MTN438
ORMN-65951919-683,2606,100100.0,09/03/2024,orange_money,success,ORANGE_MONEY
MOMO-26766470-238,2951,10500.0,09/06/2025,mtn_momo,success,MTN168
MOMO-52316799-602,3652,4600.0,25-09-2025,mtn_momo,success,MTN476
ORMN-45410823-965,1167,5400.0,07/09/2025,orange_money,success,ORANGE_MONEY
BNKT-87591230-838,683,4400.0,21/12/2025,bank_transfer,success,SGBC4284
MOMO-51783101-100,3906,41700.0,2024/11/28,mtn_momo,failed,MTN994
ORMN-44633323-893,4140,10300.0,2025/07/19,orange_money,pending,OM237
MOMO-69518311-106,21,4600.0,29/11/2024,mtn_momo,success,MTN112
MOMO-44238829-772,443,41300.0,28-04-2024,mtn_momo,success,MTN908
ORMN-86139449-871,3722,6400.0,22/06/2024,orange_money,success,OM-CM
ORMN-98363224-273,3910,10700.0,25-09-2025,orange_money,failed,ORANGE_MONEY
ORMN-30242904-237,1854,13100.0,2025-10-14,orange_money,success,OM25
ORMN-40047084-382,357,5600.0,27/01/2024,orange_money,pending,OM-CM
ORMN-90616351-308,2316,6100.0,17/03/2025,orange_money,success,OM53
ORMN-27774485-714,1152,31300.0,08-11-2024,orange_money,failed,OM69
ORMN-94491387-371,4552,26100.0,2024/09/10,orange_money,pending,OM237
MOMO-47547456-385,638,7100.0,2025-09-16,mtn_momo,success,MTN973
MOMO-58653107-969,2015,14700.0,15-05-2024,mtn_momo,success,MTN503
MOMO-58236724-633,1227,6000.0,07-09-2024,mtn_momo,failed,MTN554
ORMN-16815203-957,4413,11200.0,2025-05-16,orange_money,success,ORANGE_MONEY
MOMO-79367986-995,2189,14200.0,06-05-2024,mtn_momo,pending,MTN412
ORMN-67931006-335,1725,13500.0,2025/11/19,orange_money,success,OM97
MOMO-22494748-717,2934,7900.0,27-09-2024,mtn_momo,success,MTN982
MOMO-63763909-396,497,17600.0,21/04/2025,mtn_momo,success,MTN903
MOMO-29133185-544,4150,17900.0,2024-01-16,mtn_momo,pending,MTN159
MOMO-16938920-199,2056,19800.0,2024/01/17,mtn_momo,success,MTN707
CASH-67404607-865,3762,-2400.0,17-01-2024,cash,success,
MOMO-43281274-190,840,10500.0,22-05-2025,mtn_momo,success,MTN527
CASH-46263857-927,41,44300.0,2025/03/11,cash,success,
ORMN-36434183-966,2098,4700.0,2024-04-02,orange_money,success,ORANGE_MONEY
MOMO-93159756-894,1932,35900.0,2024-05-03,mtn_momo,success,MTN876
ORMN-14727359-200,1855,33600.0,2025-09-29,orange_money,success,ORANGE_MONEY
CASH-94589758-186,735,124700.0,18-01-2024,cash,success,
ORMN-23314319-661,4670,10000.0,2025-08-22,orange_money,failed,OM237
CASH-51857791-604,3710,35500.0,15-01-2024,cash,success,
ORMN-90185830-992,2125,5700.0,23/11/2024,orange_money,success,OM-CM
MOMO-99703066-474,4542,15200.0,27/01/2025,mtn_momo,success,MTN754
MOMO-34966726-865,2423,31700.0,2025-01-08,mtn_momo,success,MTN270
MOMO-37213068-201,1371,7300.0,2024-01-13,mtn_momo,success,MTN700
CASH-95139320-188,3941,4100.0,21/07/2025,cash,success,
MOMO-71823281-472,4543,6800.0,11/09/2025,mtn_momo,success,MTN640
MOMO-63085523-366,4331,5800.0,2025-08-28,mtn_momo,success,MTN197
ORMN-54379492-529,4285,17600.0,2025-08-30,orange_money,pending,OM237
CASH-79412167-532,4000,12500.0,09-01-2025,cash,failed,
ORMN-21384328-943,2455,13600.0,15-02-2025,orange_money,failed,OM-CM
ORMN-94127318-426,3974,25800.0,10-06-2024,orange_money,success,ORANGE_MONEY
CASH-71041297-368,4446,80500.0,2025-11-11,cash,success,
MOMO-29856342-611,3557,3900.0,01-07-2024,mtn_momo,success,MTN442
ORMN-82233906-202,2286,37900.0,06/05/2024,orange_money,reversed,OM50
ORMN-55276341-788,2680,4600.0,17-05-2024,orange_money,failed,OM237
MOMO-81587380-107,3937,16100.0,2024-05-15,mtn_momo,failed,MTN901
ORMN-23188800-959,2946,8200.0,08-10-2025,orange_money,success,OM-CM
ORMN-20756742-716,96,15300.0,20/07/2024,orange_money,success,OM237
MOMO-44199182-522,4731,17600.0,2025-03-31,mtn_momo,success,MTN755
MOMO-14822009-777,1596,6200.0,04-07-2025,mtn_momo,pending,MTN311
ORMN-74023950-968,916,14000.0,2025/07/01,orange_money,success,OM17
MOMO-84666978-151,4261,6500.0,21/03/2024,mtn_momo,reversed,MTN625
CASH-14863412-998,4790,16600.0,02/06/2024,cash,success,
MOMO-23172851-463,2570,6600.0,27-03-2024,mtn_momo,success,MTN422
ORMN-47329784-705,2877,34000.0,2024/04/11,orange_money,success,OM-CM
MOMO-26748951-341,4227,6700.0,2024/03/23,mtn_momo,success,MTN555
MOMO-39947089-637,1376,5100.0,2024-11-30,mtn_momo,success,MTN643
MOMO-46458974-869,3766,8700.0,09-08-2024,mtn_momo,success,MTN889
MOMO-51267856-425,3753,8500.0,2025-11-24,mtn_momo,success,MTN993
CASH-63254838-648,1399,14000.0,19-10-2025,cash,success,
MOMO-98252306-298,2107,17400.0,2025/10/28,mtn_momo,success,MTN226
ORMN-80373856-778,3234,17300.0,22-11-2024,orange_money,success,OM84
ORMN-71275259-304,2434,7100.0,26/01/2025,orange_money,success,OM96
MOMO-42297601-295,286,42500.0,21-02-2024,mtn_momo,failed,MTN425
ORMN-12902260-445,2294,5700.0,15-02-2025,orange_money,success,OM80
MOMO-30164184-728,2065,18900.0,2025-08-23,mtn_momo,success,MTN494
MOMO-17553482-636,2709,7100.0,14-02-2025,mtn_momo,pending,MTN953
MOMO-63398700-682,2574,40500.0,11-12-2025,mtn_momo,success,MTN926
ORMN-41477370-547,4275,45300.0,2024-04-26,orange_money,success,OM16
BNKT-67625366-915,1625,36200.0,2024-11-08,bank_transfer,success,SGBC7363
MOMO-56159789-437,4164,14200.0,11-01-2025,mtn_momo,success,MTN243
MOMO-15888648-520,1458,8000.0,2024/06/06,mtn_momo,success,MTN266
CASH-83449679-865,809,120900.0,11/03/2025,cash,success,
CASH-21168608-204,585,-4300.0,08/11/2025,cash,reversed,
MOMO-25176621-938,2678,6800.0,2025-11-29,mtn_momo,success,MTN727
MOMO-25845836-932,3469,17100.0,2025/02/09,mtn_momo,success,MTN544
ORMN-44299479-604,763,36400.0,2024-12-01,orange_money,success,OM237
ORMN-59117731-905,4642,11700.0,2024/11/18,orange_money,success,ORANGE_MONEY
CASH-89022977-449,4744,8800.0,06-12-2025,cash,failed,
MOMO-37451576-945,3344,16900.0,08-09-2025,mtn_momo,success,MTN618
BNKT-79264372-942,3109,5600.0,01/10/2024,bank_transfer,pending,SGBC5069
MOMO-28657611-976,3663,16200.0,2025-02-26,mtn_momo,success,MTN510
ORMN-21248938-182,182,141800.0,2025/06/13,orange_money,success,OM-CM
CASH-56433235-480,255,4300.0,2024-11-04,cash,success,
ORMN-87797341-856,542,44100.0,11/03/2025,orange_money,success,ORANGE_MONEY
ORMN-40182070-839,2174,13400.0,2025/11/20,orange_money,success,OM237
MOMO-72807688-650,4515,39500.0,22-06-2025,mtn_momo,success,MTN104
BNKT-32931699-816,2072,7700.0,22/09/2024,bank_transfer,success,SGBC5254
CASH-92975546-242,4313,16300.0,2025/09/19,cash,success,
ORMN-18775401-839,1851,39600.0,09/12/2025,orange_money,success,OM-CM
CASH-49613167-783,3960,4500.0,08-06-2025,cash,reversed,
MOMO-83632294-369,4238,88400.0,06/01/2025,mtn_momo,pending,MTN765
CASH-20372908-147,1185,4900.0,2024-06-18,cash,success,
CASH-46557390-693,376,10200.0,25/09/2025,cash,success,
MOMO-41402124-676,1431,40600.0,2024-05-07,mtn_momo,success,MTN298
